,Corn Close,Price_Change,Buy/Hold,Soybeans P_Close,Wheat P_Close,Cotton P_Close,Crude P_Close,USDBRL P_Close,EURUSD P_Close,IR P_Close,SoyOil P_Close,Sugar P_Close
34,552.0,0.4949221394719025,Buy,1019.75,558.0,63.84000015258789,39.599998474121094,5.608399868011475,1.1726078987121582,0.6639999747276306,33.66999816894531,12.890000343322754
35,543.0,0.4685598377281947,Buy,1022.5,554.75,63.7400016784668,39.310001373291016,5.630499839782715,1.1742050647735596,0.6710000038146973,34.27000045776367,12.550000190734863
36,549.25,0.4511228533685601,Buy,1043.5,575.0,64.16000366210938,41.11000061035156,5.660200119018555,1.167883276939392,0.6940000057220459,35.22999954223633,12.770000457763672
37,547.0,0.4576948700866089,Buy,1028.5,556.25,64.3499984741211,40.970001220703125,5.561100006103516,1.1635348796844482,0.6840000152587891,34.90999984741211,12.619999885559082
38,534.5,0.4377942165433759,Buy,1011.25,542.0,64.97000122070312,40.15999984741211,5.508399963378906,1.1673243045806885,0.6869999766349792,34.939998626708984,12.350000381469727
39,534.0,0.45901639344262296,Buy,991.5,538.25,65.38999938964844,38.279998779296875,5.592400074005127,1.1658544540405273,0.6790000200271606,34.08000183105469,12.079999923706055
40,532.25,0.4888111888111888,Buy,1019.25,548.5,65.45999908447266,37.2599983215332,5.469900131225586,1.1708368062973022,0.6710000038146973,34.279998779296875,11.760000228881836
41,511.5,0.40136986301369865,Buy,1005.5,533.75,64.05999755859375,37.33000183105469,5.412600040435791,1.176800012588501,0.6690000295639038,33.7400016784668,11.920000076293945
42,500.5,0.40097970608817357,Buy,985.0,540.0,63.959999084472656,37.29999923706055,5.389800071716309,1.1845533847808838,0.6850000023841858,33.130001068115234,11.90999984741211
43,524.25,0.49785714285714283,Buy,979.75,534.0,63.349998474121094,38.04999923706055,5.237800121307373,1.1848200559616089,0.703000009059906,33.209999084472656,12.029999732971191
44,522.0,0.48717948717948717,Buy,973.0,533.25,63.189998626708984,36.7599983215332,5.236000061035156,1.1803449392318726,0.6840000152587891,33.56999969482422,12.039999961853027
45,526.0,0.5147588192944564,Buy,969.5,539.75,64.12000274658203,39.77000045776367,5.2743000984191895,1.1844412088394165,0.7210000157356262,33.08000183105469,11.930000305175781
46,531.5,0.5428156748911466,Buy,968.75,543.25,63.560001373291016,41.369998931884766,5.2683000564575195,1.187000036239624,0.621999979019165,33.470001220703125,12.069999694824219
47,534.25,0.5275196568977841,Buy,962.5,547.75,64.18000030517578,41.5099983215332,5.316199779510498,1.1842728853225708,0.6510000228881836,33.66999816894531,12.4399995803833
48,524.5,0.5007153075822603,Buy,955.0,555.75,64.66000366210938,42.7599983215332,5.320499897003174,1.1824384927749634,0.671999990940094,33.119998931884766,12.600000381469727
49,517.25,0.48421807747489237,Buy,951.25,544.25,64.41000366210938,42.61000061035156,5.308499813079834,1.1806375980377197,0.6930000185966492,32.959999084472656,12.65999984741211
50,492.25,0.4226878612716763,Buy,950.5,539.25,64.37000274658203,42.970001220703125,5.360599994659424,1.177024483680725,0.7289999723434448,33.38999938964844,12.600000381469727
51,496.25,0.44153957879448075,Buy,937.25,542.5,64.76000213623047,43.040000915527344,5.298299789428711,1.1821727752685547,0.7459999918937683,33.310001373291016,12.770000457763672
52,494.0,0.45080763582966227,Buy,919.5,532.0,64.9800033569336,18.270000457763672,5.301000118255615,1.183445930480957,0.6869999766349792,32.2400016784668,12.579999923706055
53,495.0,0.45267791636096844,Buy,913.75,527.25,64.9800033569336,19.8700008392334,5.289899826049805,1.1839784383773804,0.6819999814033508,31.979999542236328,12.760000228881836
54,491.75,0.4822908816880181,Buy,899.75,520.75,65.16000366210938,19.8700008392334,5.338699817657471,1.184735894203186,0.6460000276565552,31.65999984741211,12.710000038146973
55,483.75,0.4793577981651376,Buy,900.75,527.25,63.72999954223633,20.110000610351562,5.397299766540527,1.1923214197158813,0.6399999856948853,31.40999984741211,12.829999923706055
56,484.0,0.4915254237288136,Buy,903.0,519.5,63.91999816894531,22.40999984741211,5.490900039672852,1.193901538848877,0.6439999938011169,31.299999237060547,13.010000228881836
57,474.5,0.46,Buy,912.5,512.0,63.209999084472656,22.760000228881836,5.389999866485596,1.1918240785598755,0.675000011920929,31.670000076293945,13.239999771118164
58,466.0,0.42507645259938837,Buy,912.0,507.5,62.38999938964844,25.09000015258789,5.568699836730957,1.1819632053375244,0.6690000295639038,31.579999923706055,12.890000343322754
59,456.5,0.37915407854984895,Buy,912.5,516.5,62.619998931884766,23.6299991607666,5.6072001457214355,1.1842728853225708,0.6830000281333923,31.299999237060547,13.0600004196167
60,447.25,0.3782742681047766,Buy,903.5,500.0,62.290000915527344,26.079999923706055,5.507400035858154,1.183501958847046,0.7089999914169312,31.530000686645508,13.100000381469727
61,443.5,0.3635664873174481,Buy,907.25,496.75,62.43000030517578,28.34000015258789,5.610599994659424,1.1794538497924805,0.7160000205039978,31.600000381469727,13.109999656677246
62,440.0,0.3990461049284579,Buy,890.5,491.25,61.84000015258789,25.31999969482422,5.618599891662598,1.1798018217086792,0.6700000166893005,32.0,12.84000015258789
63,437.5,0.4044943820224719,Buy,878.0,495.0,63.029998779296875,20.309999465942383,5.5559000968933105,1.1873664855957031,0.6579999923706055,31.059999465942383,12.739999771118164
64,432.5,0.392914653784219,Buy,876.5,491.0,62.34000015258789,20.479999542236328,5.556399822235107,1.1843500137329102,0.5740000009536743,31.190000534057617,12.550000190734863
65,427.25,0.388302193338749,Buy,870.25,495.5,61.880001068115234,20.09000015258789,5.465400218963623,1.1947859525680542,0.5619999766349792,31.350000381469727,12.670000076293945
66,424.75,0.3646586345381526,Buy,880.75,501.25,64.41000366210938,21.510000228881836,5.508299827575684,1.1876484155654907,0.5360000133514404,31.520000457763672,12.9399995803833
67,419.25,0.34807073954983925,Buy,882.0,510.75,64.36000061035156,22.600000381469727,5.42080020904541,1.1852554082870483,0.5429999828338623,31.700000762939453,12.539999961853027
68,424.25,0.37631792376317924,Buy,883.75,508.25,63.93000030517578,24.489999771118164,5.367000102996826,1.1816558837890625,0.5149999856948853,31.530000686645508,12.779999732971191
69,420.25,0.3236220472440945,Buy,897.5,521.0,63.529998779296875,24.010000228881836,5.434999942779541,1.179380178451538,0.5630000233650208,31.670000076293945,12.720000267028809
70,422.0,0.33544303797468356,Buy,897.5,531.25,62.29999923706055,23.360000610351562,5.38040018081665,1.1736538410186768,0.5360000133514404,30.90999984741211,12.640000343322754
71,417.0,0.32066508313539194,Buy,891.75,529.5,62.81999969482422,22.43000030517578,5.480500221252441,1.1737778186798096,0.5410000085830688,29.979999542236328,12.109999656677246
72,419.5,0.329635499207607,Buy,891.5,532.75,61.029998779296875,25.219999313354492,5.43720006942749,1.1782727241516113,0.5789999961853027,29.670000076293945,12.010000228881836
73,417.0,0.303125,Buy,896.75,523.5,60.59000015258789,20.3700008392334,5.331299781799316,1.1876484155654907,0.5809999704360962,29.420000076293945,12.010000228881836
74,422.5,0.3,Buy,906.5,527.75,60.689998626708984,26.950000762939453,5.290900230407715,1.187281847000122,0.609000027179718,29.600000381469727,12.119999885559082
75,419.0,0.2842911877394636,Buy,904.75,539.5,59.959999084472656,28.700000762939453,5.290200233459473,1.181544303894043,0.5889999866485596,29.799999237060547,11.489999771118164
76,414.75,0.26448170731707316,Buy,906.25,529.5,61.68000030517578,31.729999542236328,5.318699836730957,1.1763322353363037,0.5820000171661377,29.790000915527344,11.770000457763672
77,419.75,0.2816793893129771,Buy,899.25,534.5,62.7400016784668,31.5,5.221199989318848,1.1782310009002686,0.5950000286102295,29.93000030517578,11.859999656677246
78,420.0,0.3013168086754454,Buy,896.5,527.75,62.90999984741211,32.97999954223633,5.153900146484375,1.1872254610061646,0.6069999933242798,30.06999969482422,11.670000076293945
79,425.75,0.297029702970297,Buy,903.0,522.0,62.9900016784668,34.36000061035156,5.168799877166748,1.1782865524291992,0.6200000047683716,29.93000030517578,11.720000267028809
80,426.5,0.2807807807807808,Buy,898.0,534.75,62.0099983215332,31.1299991607666,5.152299880981445,1.171879529953003,0.628000020980835,29.920000076293945,11.729999542236328
81,423.25,0.28160484481453446,Buy,893.5,535.25,62.880001068115234,41.279998779296875,5.141421794891357,1.1769275665283203,0.6119999885559082,29.270000457763672,11.789999961853027
82,422.5,0.2950191570881226,Buy,886.25,550.75,62.59000015258789,45.900001525878906,5.229100227355957,1.1652567386627197,0.6299999952316284,28.799999237060547,11.819999694824219
83,425.75,0.27184466019417475,Buy,882.25,524.75,62.689998626708984,46.779998779296875,5.210599899291992,1.1596084833145142,0.6150000095367432,28.479999542236328,11.319999694824219
84,420.25,0.25823353293413176,Buy,876.5,524.75,63.75,47.18000030517578,5.118100166320801,1.1568717956542969,0.6399999856948853,27.969999313354492,11.579999923706055
85,416.25,0.22246696035242292,Buy,891.5,535.75,64.70999908447266,46.75,5.1697998046875,1.15340256690979,0.6330000162124634,28.110000610351562,11.760000228881836
86,410.5,0.1686832740213523,Buy,898.25,526.25,63.34000015258789,44.7599983215332,5.327700138092041,1.1458691358566284,0.6050000190734863,28.190000534057617,11.84000015258789
87,408.25,0.1722900215362527,Buy,894.75,517.5,64.66000366210938,47.09000015258789,5.385300159454346,1.1442956924438477,0.652999997138977,28.459999084472656,12.079999923706055
88,417.25,0.20942028985507247,Buy,895.25,492.25,63.2400016784668,48.72999954223633,5.330699920654297,1.139211654663086,0.6499999761581421,28.760000228881836,12.180000305175781
89,423.0,0.22077922077922077,Buy,898.5,489.5,63.06999969482422,49.900001525878906,5.366948127746582,1.1417193412780762,0.6840000152587891,28.420000076293945,11.930000305175781
90,407.5,0.1897810218978102,Buy,892.5,490.0,63.04999923706055,51.43000030517578,5.366799831390381,1.1410704851150513,0.6690000295639038,27.959999084472656,12.239999771118164
91,406.75,0.16798277099784636,Buy,893.75,498.75,62.58000183105469,53.380001068115234,5.401500225067139,1.134549617767334,0.6819999814033508,28.209999084472656,12.170000076293945
92,409.25,0.20901033973412111,Buy,884.25,490.0,60.97999954223633,53.779998779296875,5.326900005340576,1.1310042142868042,0.652999997138977,27.979999542236328,11.84000015258789
93,405.25,0.2421455938697318,Buy,866.5,485.5,59.619998931884766,53.290000915527344,5.337800025939941,1.1287955045700073,0.6359999775886536,27.6200008392334,11.710000038146973
94,401.0,0.26498422712933756,Buy,865.0,474.0,60.54999923706055,52.04999923706055,5.342599868774414,1.1339154243469238,0.6359999775886536,27.200000762939453,11.550000190734863
95,397.5,0.25295508274231676,Buy,869.25,486.75,61.810001373291016,52.04999923706055,5.377799987792969,1.1275228261947632,0.6740000247955322,27.540000915527344,11.8100004196167
96,398.5,0.2289899768696993,Buy,870.75,481.25,61.65999984741211,51.41999816894531,5.354300022125244,1.1312856674194336,0.6840000152587891,27.649999618530273,11.75
97,398.5,0.22615384615384615,Buy,875.0,486.0,63.040000915527344,51.16999816894531,5.311399936676025,1.1247202157974243,0.7089999914169312,28.170000076293945,11.789999961853027
98,401.5,0.22315308453922314,Buy,876.25,485.0,62.52000045776367,49.939998626708984,5.35890007019043,1.1237848997116089,0.7039999961853027,28.350000381469727,11.920000076293945
99,416.0,0.2511278195488722,Buy,876.5,481.25,61.560001373291016,49.56999969482422,5.316199779510498,1.1251378059387207,0.6970000267028809,28.520000457763672,12.050000190734863
100,417.75,0.2620845921450151,Buy,873.0,483.5,61.16999816894531,50.31999969482422,5.461699962615967,1.1235954761505127,0.6940000057220459,28.059999465942383,11.890000343322754
101,419.25,0.26949280847842544,Buy,871.25,488.75,61.34000015258789,50.95000076293945,5.402100086212158,1.1247202157974243,0.7329999804496765,28.100000381469727,12.109999656677246
102,416.25,0.2651975683890577,Buy,867.0,496.0,60.06999969482422,50.75,5.480899810791016,1.1225864887237549,0.7559999823570251,27.989999771118164,12.1899995803833
103,413.75,0.25664388762338647,Buy,869.0,504.75,59.0099983215332,49.61000061035156,5.359499931335449,1.1222084760665894,0.7020000219345093,27.739999771118164,12.039999961853027
104,408.75,0.23863636363636365,Buy,871.25,502.0,59.84000015258789,50.11000061035156,5.34660005569458,1.1250872611999512,0.6990000009536743,27.5,11.869999885559082
105,405.25,0.22896133434420016,Buy,866.0,499.25,60.02000045776367,51.560001373291016,5.151000022888184,1.1312345266342163,0.652999997138977,27.5,11.9399995803833
106,402.0,0.23218390804597702,Buy,865.5,506.25,60.5099983215332,52.13999938964844,5.2519001960754395,1.1279679536819458,0.7480000257492065,28.0,12.229999542236328
107,403.75,0.23282442748091603,Buy,863.25,504.5,60.52000045776367,53.33000183105469,5.309999942779541,1.1177555322647095,0.8289999961853027,28.229999542236328,12.0
108,396.5,0.18801498127340824,Buy,864.75,511.5,60.810001373291016,53.47999954223633,5.377200126647949,1.1211000680923462,0.8840000033378601,28.100000381469727,11.9399995803833
109,391.25,0.1811320754716981,Buy,867.75,515.25,61.790000915527344,53.13999938964844,5.22790002822876,1.1242902278900146,0.9039999842643738,28.139999389648438,12.020000457763672
110,389.0,0.182370820668693,Buy,867.75,523.75,60.0,54.189998626708984,5.243599891662598,1.1265701055526733,0.8199999928474426,27.81999969482422,11.729999542236328
111,395.0,0.2191358024691358,Buy,857.5,512.0,60.47999954223633,55.59000015258789,5.153206825256348,1.1337740421295166,0.7609999775886536,27.860000610351562,11.619999885559082
112,387.0,0.19352351580570548,Buy,850.5,508.0,60.369998931884766,56.7400016784668,5.047800064086914,1.1252011060714722,0.6800000071525574,27.940000534057617,11.220000267028809
113,388.75,0.2026295436968291,Buy,840.5,515.25,60.060001373291016,58.34000015258789,4.974999904632568,1.1288082599639893,0.6620000004768372,27.600000381469727,11.0
114,385.0,0.18188795088257867,Buy,840.75,520.75,57.59000015258789,58.540000915527344,4.9721999168396,1.1365444660186768,0.6480000019073486,27.3799991607666,10.90999984741211
115,379.5,0.15877862595419848,Buy,847.0,514.5,57.56999969482422,58.52000045776367,4.898399829864502,1.1332215070724487,0.7049999833106995,27.389999389648438,10.800000190734863
116,379.75,0.18486739469578783,Buy,848.5,504.5,58.34000015258789,57.810001373291016,4.821599960327148,1.1305567026138306,0.6800000071525574,27.600000381469727,10.800000190734863
117,382.75,0.19984326018808776,Buy,847.0,506.75,58.22999954223633,58.22999954223633,4.959499835968018,1.1319515705108643,0.6980000138282776,27.270000457763672,11.050000190734863
118,379.0,0.1918238993710692,Buy,833.25,508.75,57.61000061035156,58.08000183105469,5.117199897766113,1.1337867975234985,0.6570000052452087,26.639999389648438,10.930000305175781
119,364.75,0.14791502753737215,Buy,835.0,516.0,58.060001373291016,59.040000915527344,5.061600208282471,1.1235954761505127,0.6769999861717224,27.110000610351562,10.979999542236328
120,366.75,0.14788732394366197,Buy,846.75,513.75,58.209999084472656,59.560001373291016,5.1992998123168945,1.118943691253662,0.6800000071525574,27.360000610351562,11.1899995803833
121,365.25,0.1369649805447471,Buy,842.5,498.75,59.20000076293945,59.61000061035156,5.366499900817871,1.1125946044921875,0.7110000252723694,27.09000015258789,10.850000381469727
122,363.5,0.1332813717848792,Buy,845.0,497.0,57.79999923706055,62.70000076293945,5.334799766540527,1.1118524074554443,0.7440000176429749,27.31999969482422,10.800000190734863
123,368.5,0.15426781519185592,Buy,838.5,500.25,58.25,63.27000045776367,5.403600215911865,1.1079105138778687,0.6399999856948853,26.579999923706055,10.380000114440918
124,369.25,0.15300546448087432,Buy,835.25,510.5,57.849998474121094,63.04999923706055,5.27269983291626,1.1016855239868164,0.6190000176429749,25.920000076293945,10.460000038146973
125,369.75,0.15456674473067916,Buy,836.0,510.5,57.459999084472656,61.18000030517578,5.343999862670898,1.0981770753860474,0.6489999890327454,25.6299991607666,10.260000228881836
126,378.5,0.1691119691119691,Buy,849.25,521.75,58.34000015258789,61.060001373291016,5.443399906158447,1.0902997255325317,0.6779999732971191,25.979999542236328,10.25
127,375.25,0.1781789638932496,Buy,852.25,524.75,56.630001068115234,61.68000030517578,5.52869987487793,1.0907801389694214,0.7260000109672546,26.190000534057617,10.119999885559082
128,371.75,0.16536050156739812,Buy,848.75,529.5,56.27000045776367,61.720001220703125,5.5524001121521,1.0952903032302856,0.6819999814033508,26.229999542236328,10.289999961853027
129,366.0,0.15822784810126583,Buy,841.5,529.0,55.38999938964844,61.68000030517578,5.690499782562256,1.0982975959777832,0.6309999823570251,25.940000534057617,10.329999923706055
130,357.5,0.1467522052927025,Buy,830.5,524.75,54.83000183105469,60.52000045776367,5.755199909210205,1.0927767753601074,0.7110000252723694,25.520000457763672,10.270000457763672
131,365.0,0.16613418530351437,Buy,838.25,525.5,53.90999984741211,60.439998626708984,5.718999862670898,1.0915124416351318,0.6570000052452087,25.969999313354492,10.779999732971191
132,357.25,0.14963797264682221,Buy,834.0,524.25,55.0,61.220001220703125,5.855199813842773,1.0821340084075928,0.6370000243186951,25.799999237060547,10.399999618530273
133,350.0,0.12359550561797752,Buy,847.25,521.5,56.560001373291016,60.93000030517578,5.8094000816345215,1.0806955099105835,0.6420000195503235,26.139999389648438,10.970000267028809
134,351.0,0.12680577849117175,Buy,850.25,529.75,58.060001373291016,60.939998626708984,5.88640022277832,1.08236825466156,0.621999979019165,26.229999542236328,10.390000343322754
135,347.25,0.14039408866995073,Buy,831.75,519.5,58.02000045776367,60.209999084472656,5.884799957275391,1.0846810340881348,0.6269999742507935,25.780000686645508,9.760000228881836
136,344.5,0.13790255986787778,Buy,826.0,526.75,56.18000030517578,60.06999969482422,5.8171000480651855,1.080940842628479,0.6100000143051147,25.299999237060547,9.34000015258789
137,349.75,0.1448445171849427,Buy,829.0,521.0,53.93000030517578,59.18000030517578,5.4770002365112305,1.0839520692825317,0.656000018119812,24.989999771118164,9.210000038146973
138,349.5,0.10688836104513064,Buy,832.25,526.75,54.93000030517578,58.7599983215332,5.828719139099121,1.0837171077728271,0.5960000157356262,25.049999237060547,9.729999542236328
139,348.5,0.09162098668754894,Buy,839.25,547.0,56.880001068115234,59.2400016784668,5.715199947357178,1.0798553228378296,0.6129999756813049,25.610000610351562,9.84000015258789
140,346.0,0.08976377952755905,Buy,834.75,543.0,56.279998779296875,59.02000045776367,5.578100204467773,1.0838581323623657,0.6190000176429749,25.56999969482422,9.829999923706055
141,344.25,0.11317704122877931,Buy,830.75,546.75,53.310001373291016,59.20000076293945,5.540599822998047,1.0904293060302734,0.5709999799728394,25.350000381469727,9.75
142,340.5,0.08353221957040573,Buy,826.5,548.75,54.029998779296875,58.43000030517578,5.4770002365112305,1.0959625244140625,0.6259999871253967,25.979999542236328,10.0600004196167
143,340.75,0.057408844065166796,Buy,832.5,533.5,52.77000045776367,58.43000030517578,5.486000061035156,1.094546914100647,0.6539999842643738,26.290000915527344,10.369999885559082
144,331.75,0.03752931978107897,Buy,836.75,529.75,52.790000915527344,56.099998474121094,5.334799766540527,1.087725043296814,0.609000027179718,26.299999237060547,10.15999984741211
145,327.0,0.02427564604541895,Buy,842.0,540.25,52.75,55.959999084472656,5.497399806976318,1.0836584568023682,0.6380000114440918,26.549999237060547,10.15999984741211
146,324.5,-0.004601226993865031,Buy,847.0,548.75,52.5099983215332,58.11000061035156,5.652599811553955,1.0824854373931885,0.7519999742507935,26.739999771118164,10.050000190734863
147,325.0,-0.0196078431372549,Buy,854.25,555.0,52.7599983215332,58.40999984741211,5.5725998878479,1.08236825466156,0.7490000128746033,26.899999618530273,10.170000076293945
148,327.0,-0.014318010550113038,Buy,863.5,556.5,54.369998931884766,58.0099983215332,5.533100128173828,1.077702283859253,0.7289999723434448,27.40999984741211,10.430000305175781
149,331.0,0.0030303030303030303,Buy,854.5,548.25,53.84000015258789,57.77000045776367,5.456900119781494,1.080964207649231,0.7639999985694885,27.18000030517578,10.369999885559082
150,324.5,-0.021116138763197588,Buy,854.75,549.25,52.900001525878906,58.58000183105469,5.315000057220459,1.0856467485427856,0.7360000014305115,27.479999542236328,10.380000114440918
151,325.25,-0.007627765064836003,Buy,855.5,555.75,53.04999923706055,57.11000061035156,5.315400123596191,1.0864840745925903,0.6759999990463257,26.829999923706055,10.449999809265137
152,314.5,-0.0491307634164777,Buy,854.25,549.25,50.97999954223633,55.209999084472656,5.232699871063232,1.0866966247558594,0.5870000123977661,26.43000030517578,10.3100004196167
153,311.5,-0.06596701649175413,Hold,858.75,541.75,49.9900016784668,57.04999923706055,5.230899810791016,1.0858471393585205,0.6269999742507935,26.239999771118164,10.289999961853027
154,310.5,-0.07244212098581031,Hold,862.75,550.25,48.40999984741211,57.720001220703125,5.236999988555908,1.0905101299285889,0.6349999904632568,26.049999237060547,10.039999961853027
155,307.75,-0.09684519442406456,Hold,886.0,568.75,51.130001068115234,56.77000045776367,5.1620001792907715,1.098538875579834,0.6980000138282776,27.010000228881836,10.420000076293945
156,311.25,-0.08791208791208792,Hold,882.25,569.5,50.70000076293945,57.119998931884766,5.198500156402588,1.0922993421554565,0.6700000166893005,26.8700008392334,10.729999542236328
157,311.0,-0.10115606936416185,Hold,881.5,571.25,51.33000183105469,56.79999923706055,5.105500221252441,1.0932666063308716,0.7490000128746033,26.850000381469727,11.100000381469727
158,308.25,-0.11612903225806452,Hold,880.25,569.0,52.779998779296875,56.86000061035156,5.105800151824951,1.0927408933639526,0.8109999895095825,26.5,11.329999923706055
159,317.5,-0.08895265423242468,Hold,881.5,580.0,53.439998626708984,57.2400016784668,5.123499870300293,1.0863661766052246,0.8579999804496765,26.639999389648438,11.40999984741211
160,316.0,-0.08999280057595392,Hold,886.75,561.5,52.88999938964844,57.150001525878906,5.221700191497803,1.0895144939422607,0.8159999847412109,26.549999237060547,11.270000457763672
161,315.75,-0.08078602620087336,Hold,884.0,562.5,52.150001525878906,56.349998474121094,5.285299777984619,1.0803803205490112,0.7639999985694885,26.139999389648438,11.039999961853027
162,315.5,-0.08218181818181818,Hold,862.5,539.25,53.68000030517578,57.22999954223633,5.348499774932861,1.0806955099105835,0.9380000233650208,25.639999389648438,10.90999984741211
