,Cotton Close,Price_Change,Buy/Hold,Soybeans P_Close,Wheat P_Close,Corn P_Close,Crude P_Close,USDBRL P_Close,EURUSD P_Close,IR P_Close,SoyOil P_Close,Sugar P_Close
19,88.23999786376953,0.28199906314629,Buy,1044.0,594.0,391.25,40.20000076293945,5.607800006866455,1.1853959560394287,0.7269999980926514,33.720001220703125,14.010000228881836
20,92.33000183105469,0.3504460746225503,Buy,1033.75,594.25,389.0,39.43000030517578,5.6041998863220215,1.1829839944839478,0.7770000100135803,33.13999938964844,13.84000015258789
21,91.37000274658203,0.35082796527294485,Buy,1065.5,593.75,395.0,40.599998474121094,5.605599880218506,1.176885962486267,0.7749999761581421,34.150001525878906,14.229999542236328
22,90.91000366210938,0.37347031740308745,Buy,1050.0,595.25,387.0,41.189998626708984,5.644800186157227,1.1715501546859741,0.7649999856948853,33.2400016784668,14.170000076293945
23,88.94999694824219,0.3418312825427509,Buy,1051.0,607.5,388.75,39.95000076293945,5.611199855804443,1.1707134246826172,0.7850000262260437,33.310001373291016,14.140000343322754
24,88.7300033569336,0.35341681911491574,Buy,1044.0,592.75,385.0,40.66999816894531,5.5904998779296875,1.1743981838226318,0.7419999837875366,33.290000915527344,13.880000114440918
25,88.36000061035156,0.36505478183150486,Buy,1021.5,584.25,379.5,39.220001220703125,5.56850004196167,1.1742188930511475,0.7620000243186951,32.810001373291016,13.609999656677246
26,88.12000274658203,0.36577816694681714,Buy,1020.75,573.25,379.75,37.04999923706055,5.529699802398682,1.1816140413284302,0.6959999799728394,31.940000534057617,13.550000190734863
27,87.2699966430664,0.3507196381156565,Buy,1023.5,570.25,382.75,38.720001220703125,5.5289998054504395,1.181683897972107,0.6769999861717224,32.650001525878906,13.579999923706055
28,86.41000366210938,0.33989775972150404,Buy,1023.5,578.0,379.0,40.220001220703125,5.598599910736084,1.1767003536224365,0.6769999861717224,33.369998931884766,13.069999694824219
29,84.66999816894531,0.3229687213897705,Buy,993.0,549.5,364.75,39.290000915527344,5.611299991607666,1.176747441291809,0.6449999809265137,32.869998931884766,12.989999771118164
30,86.93000030517578,0.3498446932527366,Buy,996.25,550.25,366.75,40.599998474121094,5.593800067901611,1.1737639904022217,0.6629999876022339,33.290000915527344,12.59000015258789
31,84.27999877929688,0.3034332509431139,Buy,1002.5,544.25,365.25,40.25,5.573400020599365,1.1792453527450562,0.6589999794960022,32.84000015258789,13.0
32,82.73999786376953,0.293418731982011,Buy,1000.0,549.75,363.5,40.310001373291016,5.681600093841553,1.1720443964004517,0.6660000085830688,32.36000061035156,12.84000015258789
33,84.27999877929688,0.32183188516229305,Buy,1014.5,549.0,368.5,39.93000030517578,5.642000198364258,1.1744946241378784,0.6759999990463257,32.689998626708984,12.819999694824219
34,80.98999786376953,0.26864031438268143,Buy,1019.75,558.0,369.25,39.599998474121094,5.608399868011475,1.1726078987121582,0.6639999747276306,33.66999816894531,12.890000343322754
35,80.69000244140625,0.2659240714872094,Buy,1022.5,554.75,369.75,39.310001373291016,5.630499839782715,1.1742050647735596,0.6710000038146973,34.27000045776367,12.550000190734863
36,80.02999877929688,0.24735028384295055,Buy,1043.5,575.0,378.5,41.11000061035156,5.660200119018555,1.167883276939392,0.6940000057220459,35.22999954223633,12.770000457763672
37,80.63999938964844,0.253146873376827,Buy,1028.5,556.25,375.25,40.970001220703125,5.561100006103516,1.1635348796844482,0.6840000152587891,34.90999984741211,12.619999885559082
38,79.93000030517578,0.23026010163757782,Buy,1011.25,542.0,371.75,40.15999984741211,5.508399963378906,1.1673243045806885,0.6869999766349792,34.939998626708984,12.350000381469727
39,80.83999633789062,0.23627461526919663,Buy,991.5,538.25,366.0,38.279998779296875,5.592400074005127,1.1658544540405273,0.6790000200271606,34.08000183105469,12.079999923706055
40,81.70999908447266,0.24824320542733644,Buy,1019.25,548.5,357.5,37.2599983215332,5.469900131225586,1.1708368062973022,0.6710000038146973,34.279998779296875,11.760000228881836
41,82.33000183105469,0.28520145127620267,Buy,1005.5,533.75,365.0,37.33000183105469,5.412600040435791,1.176800012588501,0.6690000295639038,33.7400016784668,11.920000076293945
42,81.55999755859375,0.27517196257111554,Buy,985.0,540.0,357.25,37.29999923706055,5.389800071716309,1.1845533847808838,0.6850000023841858,33.130001068115234,11.90999984741211
43,82.56999969482422,0.30339387030221676,Buy,979.75,534.0,350.0,38.04999923706055,5.237800121307373,1.1848200559616089,0.703000009059906,33.209999084472656,12.029999732971191
44,81.58999633789062,0.2911852842390216,Buy,973.0,533.25,351.0,36.7599983215332,5.236000061035156,1.1803449392318726,0.6840000152587891,33.56999969482422,12.039999961853027
45,81.1500015258789,0.2655957275392455,Buy,969.5,539.75,347.25,39.77000045776367,5.2743000984191895,1.1844412088394165,0.7210000157356262,33.08000183105469,11.930000305175781
46,80.69999694824219,0.2696663814446311,Buy,968.75,543.25,344.5,41.369998931884766,5.2683000564575195,1.187000036239624,0.621999979019165,33.470001220703125,12.069999694824219
47,81.1500015258789,0.2644126073544843,Buy,962.5,547.75,349.75,41.5099983215332,5.316199779510498,1.1842728853225708,0.6510000228881836,33.66999816894531,12.4399995803833
48,80.91999816894531,0.251469124434403,Buy,955.0,555.75,349.5,42.7599983215332,5.320499897003174,1.1824384927749634,0.671999990940094,33.119998931884766,12.600000381469727
49,81.69999694824219,0.2684364586723978,Buy,951.25,544.25,348.5,42.61000061035156,5.308499813079834,1.1806375980377197,0.6930000185966492,32.959999084472656,12.65999984741211
50,80.43000030517578,0.2494950578427079,Buy,950.5,539.25,346.0,42.970001220703125,5.360599994659424,1.177024483680725,0.7289999723434448,33.38999938964844,12.600000381469727
51,79.7699966430664,0.23177878338021987,Buy,937.25,542.5,344.25,43.040000915527344,5.298299789428711,1.1821727752685547,0.7459999918937683,33.310001373291016,12.770000457763672
52,79.76000213623047,0.22745457087945498,Buy,919.5,532.0,340.5,18.270000457763672,5.301000118255615,1.183445930480957,0.6869999766349792,32.2400016784668,12.579999923706055
53,80.05999755859375,0.23207130536491527,Buy,913.75,527.25,340.75,19.8700008392334,5.289899826049805,1.1839784383773804,0.6819999814033508,31.979999542236328,12.760000228881836
54,80.3499984741211,0.23311838487272402,Buy,899.75,520.75,331.75,19.8700008392334,5.338699817657471,1.184735894203186,0.6460000276565552,31.65999984741211,12.710000038146973
55,78.97000122070312,0.23913387396726185,Buy,900.75,527.25,327.0,20.110000610351562,5.397299766540527,1.1923214197158813,0.6399999856948853,31.40999984741211,12.829999923706055
56,78.12000274658203,0.2221527688424685,Buy,903.0,519.5,324.5,22.40999984741211,5.490900039672852,1.193901538848877,0.6439999938011169,31.299999237060547,13.010000228881836
57,77.97000122070312,0.23350739360880987,Buy,912.5,512.0,325.0,22.760000228881836,5.389999866485596,1.1918240785598755,0.675000011920929,31.670000076293945,13.239999771118164
58,77.01000213623047,0.23433247138335023,Buy,912.0,507.5,327.0,25.09000015258789,5.568699836730957,1.1819632053375244,0.6690000295639038,31.579999923706055,12.890000343322754
59,76.3499984741211,0.21925901910619972,Buy,912.5,516.5,331.0,23.6299991607666,5.6072001457214355,1.1842728853225708,0.6830000281333923,31.299999237060547,13.0600004196167
60,76.13999938964844,0.22234705844527664,Buy,903.5,500.0,324.5,26.079999923706055,5.507400035858154,1.183501958847046,0.7089999914169312,31.530000686645508,13.100000381469727
61,74.81999969482422,0.19846226700436584,Buy,907.25,496.75,325.25,28.34000015258789,5.610599994659424,1.1794538497924805,0.7160000205039978,31.600000381469727,13.109999656677246
62,74.76000213623047,0.20892629288103098,Buy,890.5,491.25,314.5,25.31999969482422,5.618599891662598,1.1798018217086792,0.6700000166893005,32.0,12.84000015258789
63,77.16000366210938,0.22417904420860796,Buy,878.0,495.0,311.5,20.309999465942383,5.5559000968933105,1.1873664855957031,0.6579999923706055,31.059999465942383,12.739999771118164
64,77.19000244140625,0.23820985326388228,Buy,876.5,491.0,310.5,20.479999542236328,5.556399822235107,1.1843500137329102,0.5740000009536743,31.190000534057617,12.550000190734863
65,75.6500015258789,0.22252747608401235,Buy,870.25,495.5,307.75,20.09000015258789,5.465400218963623,1.1947859525680542,0.5619999766349792,31.350000381469727,12.670000076293945
66,75.58999633789062,0.17357540816843844,Buy,880.75,501.25,311.25,21.510000228881836,5.508299827575684,1.1876484155654907,0.5360000133514404,31.520000457763672,12.9399995803833
67,74.66999816894531,0.16019262679956386,Buy,882.0,510.75,311.0,22.600000381469727,5.42080020904541,1.1852554082870483,0.5429999828338623,31.700000762939453,12.539999961853027
68,74.08000183105469,0.15876742495584129,Buy,883.75,508.25,308.25,24.489999771118164,5.367000102996826,1.1816558837890625,0.5149999856948853,31.530000686645508,12.779999732971191
69,74.26000213623047,0.16889664037629862,Buy,897.5,521.0,317.5,24.010000228881836,5.434999942779541,1.179380178451538,0.5630000233650208,31.670000076293945,12.720000267028809
70,73.05000305175781,0.17255223027839758,Buy,897.5,531.25,316.0,23.360000610351562,5.38040018081665,1.1736538410186768,0.5360000133514404,30.90999984741211,12.640000343322754
71,70.18000030517578,0.11716015036781284,Buy,891.75,529.5,315.75,22.43000030517578,5.480500221252441,1.1737778186798096,0.5410000085830688,29.979999542236328,12.109999656677246
72,70.62999725341797,0.15729966682184646,Buy,891.5,532.75,315.5,25.219999313354492,5.43720006942749,1.1782727241516113,0.5789999961853027,29.670000076293945,12.010000228881836
73,69.86000061035156,0.1529955509889157,Buy,896.75,523.5,320.0,20.3700008392334,5.331299781799316,1.1876484155654907,0.5809999704360962,29.420000076293945,12.010000228881836
74,69.41999816894531,0.14384576931584167,Buy,906.5,527.75,325.0,26.950000762939453,5.290900230407715,1.187281847000122,0.609000027179718,29.600000381469727,12.119999885559082
75,69.98999786376953,0.16727816765251186,Buy,904.75,539.5,326.25,28.700000762939453,5.290200233459473,1.181544303894043,0.5889999866485596,29.799999237060547,11.489999771118164
76,70.58999633789062,0.1444551878831164,Buy,906.25,529.5,328.0,31.729999542236328,5.318699836730957,1.1763322353363037,0.5820000171661377,29.790000915527344,11.770000457763672
77,70.58999633789062,0.12511945249306633,Buy,899.25,534.5,327.5,31.5,5.221199989318848,1.1782310009002686,0.5950000286102295,29.93000030517578,11.859999656677246
78,70.80000305175781,0.1254173139959127,Buy,896.5,527.75,322.75,32.97999954223633,5.153900146484375,1.1872254610061646,0.6069999933242798,30.06999969482422,11.670000076293945
79,71.52999877929688,0.13557702608776856,Buy,903.0,522.0,328.25,34.36000061035156,5.168799877166748,1.1782865524291992,0.6200000047683716,29.93000030517578,11.720000267028809
80,72.1500015258789,0.16352206867943986,Buy,898.0,534.75,333.0,31.1299991607666,5.152299880981445,1.171879529953003,0.628000020980835,29.920000076293945,11.729999542236328
81,70.87999725341797,0.127226400276881,Buy,893.5,535.25,330.25,41.279998779296875,5.141421794891357,1.1769275665283203,0.6119999885559082,29.270000457763672,11.789999961853027
82,69.31999969482422,0.10752515618835742,Buy,886.25,550.75,326.25,45.900001525878906,5.229100227355957,1.1652567386627197,0.6299999952316284,28.799999237060547,11.819999694824219
83,69.68000030517578,0.11150106606460694,Buy,882.25,524.75,334.75,46.779998779296875,5.210599899291992,1.1596084833145142,0.6150000095367432,28.479999542236328,11.319999694824219
84,69.11000061035156,0.08407844094669117,Buy,876.5,524.75,334.0,47.18000030517578,5.118100166320801,1.1568717956542969,0.6399999856948853,27.969999313354492,11.579999923706055
85,69.56999969482422,0.07510432203850445,Buy,891.5,535.75,340.5,46.75,5.1697998046875,1.15340256690979,0.6330000162124634,28.110000610351562,11.760000228881836
86,68.45999908447266,0.08083357940559742,Buy,898.25,526.25,351.25,44.7599983215332,5.327700138092041,1.1458691358566284,0.6050000190734863,28.190000534057617,11.84000015258789
87,68.4800033569336,0.059078247424578026,Buy,894.75,517.5,348.25,47.09000015258789,5.385300159454346,1.1442956924438477,0.652999997138977,28.459999084472656,12.079999923706055
88,69.27999877929688,0.09550912303164431,Buy,895.25,492.25,345.0,48.72999954223633,5.330699920654297,1.139211654663086,0.6499999761581421,28.760000228881836,12.180000305175781
89,69.8499984741211,0.10749958478045259,Buy,898.5,489.5,346.5,49.900001525878906,5.366948127746582,1.1417193412780762,0.6840000152587891,28.420000076293945,11.930000305175781
90,70.0,0.11022998964374721,Buy,892.5,490.0,342.5,51.43000030517578,5.366799831390381,1.1410704851150513,0.6690000295639038,27.959999084472656,12.239999771118164
91,68.62000274658203,0.09651647073826154,Buy,893.75,498.75,348.25,53.380001068115234,5.401500225067139,1.134549617767334,0.6819999814033508,28.209999084472656,12.170000076293945
92,70.06999969482422,0.14906527092201635,Buy,884.25,490.0,338.5,53.779998779296875,5.326900005340576,1.1310042142868042,0.652999997138977,27.979999542236328,11.84000015258789
93,70.2300033569336,0.17796049337690611,Buy,866.5,485.5,326.25,53.290000915527344,5.337800025939941,1.1287955045700073,0.6359999775886536,27.6200008392334,11.710000038146973
94,70.23999786376953,0.16003300988942165,Buy,865.0,474.0,317.0,52.04999923706055,5.342599868774414,1.1339154243469238,0.6359999775886536,27.200000762939453,11.550000190734863
95,68.7300033569336,0.11195602378085062,Buy,869.25,486.75,317.25,52.04999923706055,5.377799987792969,1.1275228261947632,0.6740000247955322,27.540000915527344,11.8100004196167
96,68.91999816894531,0.11774243171422757,Buy,870.75,481.25,324.25,51.41999816894531,5.354300022125244,1.1312856674194336,0.6840000152587891,27.649999618530273,11.75
97,69.81999969482422,0.10755074049541928,Buy,875.0,486.0,325.0,51.16999816894531,5.311399936676025,1.1247202157974243,0.7089999914169312,28.170000076293945,11.789999961853027
98,70.16999816894531,0.1223608070244611,Buy,876.25,485.0,328.25,49.939998626708984,5.35890007019043,1.1237848997116089,0.7039999961853027,28.350000381469727,11.920000076293945
99,72.02999877929688,0.17007792677776756,Buy,876.5,481.25,332.5,49.56999969482422,5.316199779510498,1.1251378059387207,0.6970000267028809,28.520000457763672,12.050000190734863
100,72.11000061035156,0.1788458847291621,Buy,873.0,483.5,331.0,50.31999969482422,5.461699962615967,1.1235954761505127,0.6940000057220459,28.059999465942383,11.890000343322754
101,71.29000091552734,0.16221064131379317,Buy,871.25,488.75,330.25,50.95000076293945,5.402100086212158,1.1247202157974243,0.7329999804496765,28.100000381469727,12.109999656677246
102,71.94000244140625,0.1976028434640525,Buy,867.0,496.0,329.0,50.75,5.480899810791016,1.1225864887237549,0.7559999823570251,27.989999771118164,12.1899995803833
103,71.04000091552734,0.20386380166366316,Buy,869.0,504.75,329.25,49.61000061035156,5.359499931335449,1.1222084760665894,0.7020000219345093,27.739999771118164,12.039999961853027
104,71.0199966430664,0.18683149167731103,Buy,871.25,502.0,330.0,50.11000061035156,5.34660005569458,1.1250872611999512,0.6990000009536743,27.5,11.869999885559082
105,71.16000366210938,0.18560485037291813,Buy,866.0,499.25,329.75,51.560001373291016,5.151000022888184,1.1312345266342163,0.652999997138977,27.5,11.9399995803833
106,69.91999816894531,0.1555114874968266,Buy,865.5,506.25,326.25,52.13999938964844,5.2519001960754395,1.1279679536819458,0.7480000257492065,28.0,12.229999542236328
107,69.22000122070312,0.14375414238489803,Buy,863.25,504.5,327.5,53.33000183105469,5.309999942779541,1.1177555322647095,0.8289999961853027,28.229999542236328,12.0
108,68.93000030517578,0.13353064871745313,Buy,864.75,511.5,333.75,53.47999954223633,5.377200126647949,1.1211000680923462,0.8840000033378601,28.100000381469727,11.9399995803833
109,68.83000183105469,0.11393430670363118,Buy,867.75,515.25,331.25,53.13999938964844,5.22790002822876,1.1242902278900146,0.9039999842643738,28.139999389648438,12.020000457763672
110,68.37000274658203,0.13950004577636718,Buy,867.75,523.75,329.0,54.189998626708984,5.243599891662598,1.1265701055526733,0.8199999928474426,27.81999969482422,11.729999542236328
111,67.63999938964844,0.11838624175934243,Buy,857.5,512.0,324.0,55.59000015258789,5.153206825256348,1.1337740421295166,0.7609999775886536,27.860000610351562,11.619999885559082
112,66.19000244140625,0.09640555925946216,Buy,850.5,508.0,324.25,56.7400016784668,5.047800064086914,1.1252011060714722,0.6800000071525574,27.940000534057617,11.220000267028809
113,66.29000091552734,0.1037295937360208,Buy,840.5,515.25,323.25,58.34000015258789,4.974999904632568,1.1288082599639893,0.6620000004768372,27.600000381469727,11.0
114,65.55999755859375,0.13839203654955565,Buy,840.75,520.75,325.75,58.540000915527344,4.9721999168396,1.1365444660186768,0.6480000019073486,27.3799991607666,10.90999984741211
115,64.7300033569336,0.12437039604071926,Buy,847.0,514.5,327.5,58.52000045776367,4.898399829864502,1.1332215070724487,0.7049999833106995,27.389999389648438,10.800000190734863
116,64.5199966430664,0.10593069033792896,Buy,848.5,504.5,320.5,57.810001373291016,4.821599960327148,1.1305567026138306,0.6800000071525574,27.600000381469727,10.800000190734863
117,64.61000061035156,0.1095655352613834,Buy,847.0,506.75,319.0,58.22999954223633,4.959499835968018,1.1319515705108643,0.6980000138282776,27.270000457763672,11.050000190734863
118,64.48999786376953,0.11942366222057889,Buy,833.25,508.75,318.0,58.08000183105469,5.117199897766113,1.1337867975234985,0.6570000052452087,26.639999389648438,10.930000305175781
119,64.0,0.10230793121271825,Buy,835.0,516.0,317.75,59.040000915527344,5.061600208282471,1.1235954761505127,0.6769999861717224,27.110000610351562,10.979999542236328
120,64.4000015258789,0.1063391606040656,Buy,846.75,513.75,319.5,59.560001373291016,5.1992998123168945,1.118943691253662,0.6800000071525574,27.360000610351562,11.1899995803833
121,64.66000366210938,0.09222977751358422,Buy,842.5,498.75,321.25,59.61000061035156,5.366499900817871,1.1125946044921875,0.7110000252723694,27.09000015258789,10.850000381469727
122,63.970001220703125,0.10674744057239467,Buy,845.0,497.0,320.75,62.70000076293945,5.334799766540527,1.1118524074554443,0.7440000176429749,27.31999969482422,10.800000190734863
123,63.7599983215332,0.09459224586323095,Buy,838.5,500.25,319.25,63.27000045776367,5.403600215911865,1.1079105138778687,0.6399999856948853,26.579999923706055,10.380000114440918
124,63.84000015258789,0.10354367910910826,Buy,835.25,510.5,320.25,63.04999923706055,5.27269983291626,1.1016855239868164,0.6190000176429749,25.920000076293945,10.460000038146973
125,63.7400016784668,0.1092934683963679,Buy,836.0,510.5,320.25,61.18000030517578,5.343999862670898,1.0981770753860474,0.6489999890327454,25.6299991607666,10.260000228881836
126,64.16000366210938,0.09976008732086566,Buy,849.25,521.75,323.75,61.060001373291016,5.443399906158447,1.0902997255325317,0.6779999732971191,25.979999542236328,10.25
127,64.3499984741211,0.13632345506616106,Buy,852.25,524.75,318.5,61.68000030517578,5.52869987487793,1.0907801389694214,0.7260000109672546,26.190000534057617,10.119999885559082
128,64.97000122070312,0.15461170592080736,Buy,848.75,529.5,319.0,61.720001220703125,5.5524001121521,1.0952903032302856,0.6819999814033508,26.229999542236328,10.289999961853027
129,65.38999938964844,0.18053800523906216,Buy,841.5,529.0,316.0,61.68000030517578,5.690499782562256,1.0982975959777832,0.6309999823570251,25.940000534057617,10.329999923706055
130,65.45999908447266,0.19387191133372053,Buy,830.5,524.75,311.75,60.52000045776367,5.755199909210205,1.0927767753601074,0.7110000252723694,25.520000457763672,10.270000457763672
131,64.05999755859375,0.1882767156355108,Buy,838.25,525.5,313.0,60.439998626708984,5.718999862670898,1.0915124416351318,0.6570000052452087,25.969999313354492,10.779999732971191
132,63.959999084472656,0.1629090742631392,Buy,834.0,524.25,310.75,61.220001220703125,5.855199813842773,1.0821340084075928,0.6370000243186951,25.799999237060547,10.399999618530273
133,63.349998474121094,0.12004945077735583,Buy,847.25,521.5,311.5,60.93000030517578,5.8094000816345215,1.0806955099105835,0.6420000195503235,26.139999389648438,10.970000267028809
134,63.189998626708984,0.08835682280534513,Buy,850.25,529.75,311.5,60.939998626708984,5.88640022277832,1.08236825466156,0.621999979019165,26.229999542236328,10.390000343322754
135,64.12000274658203,0.10513619856413008,Buy,831.75,519.5,304.5,60.209999084472656,5.884799957275391,1.0846810340881348,0.6269999742507935,25.780000686645508,9.760000228881836
136,63.560001373291016,0.13136349284489637,Buy,826.0,526.75,302.75,60.06999969482422,5.8171000480651855,1.080940842628479,0.6100000143051147,25.299999237060547,9.34000015258789
137,64.18000030517578,0.1900611893565349,Buy,829.0,521.0,305.5,59.18000030517578,5.4770002365112305,1.0839520692825317,0.656000018119812,24.989999771118164,9.210000038146973
138,64.66000366210938,0.1771345949913782,Buy,832.25,526.75,315.75,58.7599983215332,5.828719139099121,1.0837171077728271,0.5960000157356262,25.049999237060547,9.729999542236328
139,64.41000366210938,0.13238400936344522,Buy,839.25,547.0,319.25,59.2400016784668,5.715199947357178,1.0798553228378296,0.6129999756813049,25.610000610351562,9.84000015258789
140,64.37000274658203,0.14374563153439762,Buy,834.75,543.0,317.5,59.02000045776367,5.578100204467773,1.0838581323623657,0.6190000176429749,25.56999969482422,9.829999923706055
141,64.76000213623047,0.2147814756702679,Buy,830.75,546.75,309.25,59.20000076293945,5.540599822998047,1.0904293060302734,0.5709999799728394,25.350000381469727,9.75
142,64.9800033569336,0.202665275310584,Buy,826.5,548.75,314.25,58.43000030517578,5.4770002365112305,1.0959625244140625,0.6259999871253967,25.979999542236328,10.0600004196167
143,64.9800033569336,0.23138151967504014,Buy,832.5,533.5,322.25,58.43000030517578,5.486000061035156,1.094546914100647,0.6539999842643738,26.290000915527344,10.369999885559082
144,65.16000366210938,0.23432473066965964,Buy,836.75,529.75,319.75,56.099998474121094,5.334799766540527,1.087725043296814,0.609000027179718,26.299999237060547,10.15999984741211
145,63.72999954223633,0.2081516500897882,Buy,842.0,540.25,319.25,55.959999084472656,5.497399806976318,1.0836584568023682,0.6380000114440918,26.549999237060547,10.15999984741211
146,63.91999816894531,0.21729194843133556,Buy,847.0,548.75,326.0,58.11000061035156,5.652599811553955,1.0824854373931885,0.7519999742507935,26.739999771118164,10.050000190734863
147,63.209999084472656,0.19806673797171903,Buy,854.25,555.0,331.5,58.40999984741211,5.5725998878479,1.08236825466156,0.7490000128746033,26.899999618530273,10.170000076293945
148,62.38999938964844,0.14750782812799393,Buy,863.5,556.5,331.75,58.0099983215332,5.533100128173828,1.077702283859253,0.7289999723434448,27.40999984741211,10.430000305175781
149,62.619998931884766,0.16307575695418813,Buy,854.5,548.25,330.0,57.77000045776367,5.456900119781494,1.080964207649231,0.7639999985694885,27.18000030517578,10.369999885559082
150,62.290000915527344,0.177504709240033,Buy,854.75,549.25,331.5,58.58000183105469,5.315000057220459,1.0856467485427856,0.7360000014305115,27.479999542236328,10.380000114440918
151,62.43000030517578,0.17681434878442745,Buy,855.5,555.75,327.75,57.11000061035156,5.315400123596191,1.0864840745925903,0.6759999990463257,26.829999923706055,10.449999809265137
152,61.84000015258789,0.21302472945991655,Buy,854.25,549.25,330.75,55.209999084472656,5.232699871063232,1.0866966247558594,0.5870000123977661,26.43000030517578,10.3100004196167
153,63.029998779296875,0.2608521036807058,Buy,858.75,541.75,333.5,57.04999923706055,5.230899810791016,1.0858471393585205,0.6269999742507935,26.239999771118164,10.289999961853027
154,62.34000015258789,0.2877504719909733,Buy,862.75,550.25,334.75,57.720001220703125,5.236999988555908,1.0905101299285889,0.6349999904632568,26.049999237060547,10.039999961853027
155,61.880001068115234,0.2102483820737434,Buy,886.0,568.75,340.75,56.77000045776367,5.1620001792907715,1.098538875579834,0.6980000138282776,27.010000228881836,10.420000076293945
156,64.41000366210938,0.27041425429704574,Buy,882.25,569.5,341.25,57.119998931884766,5.198500156402588,1.0922993421554565,0.6700000166893005,26.8700008392334,10.729999542236328
157,64.36000061035156,0.25384761960818236,Buy,881.5,571.25,346.0,56.79999923706055,5.105500221252441,1.0932666063308716,0.7490000128746033,26.850000381469727,11.100000381469727
158,63.93000030517578,0.21125429677449198,Buy,880.25,569.0,348.75,56.86000061035156,5.105800151824951,1.0927408933639526,0.8109999895095825,26.5,11.329999923706055
159,63.529998779296875,0.1888098879468341,Buy,881.5,580.0,348.5,57.2400016784668,5.123499870300293,1.0863661766052246,0.8579999804496765,26.639999389648438,11.40999984741211
160,62.29999923706055,0.17791642949524825,Buy,886.75,561.5,347.25,57.150001525878906,5.221700191497803,1.0895144939422607,0.8159999847412109,26.549999237060547,11.270000457763672
161,62.81999969482422,0.2046020682022499,Buy,884.0,562.5,343.5,56.349998474121094,5.285299777984619,1.0803803205490112,0.7639999985694885,26.139999389648438,11.039999961853027
162,61.029998779296875,0.13692247452190145,Buy,862.5,539.25,343.75,57.22999954223633,5.348499774932861,1.0806955099105835,0.9380000233650208,25.639999389648438,10.90999984741211
