,Wheat Close,Price_Change,Buy/Hold,Soybeans P_Close,Corn P_Close,Cotton P_Close,Crude P_Close,USDBRL P_Close,EURUSD P_Close,IR P_Close,SoyOil P_Close,Sugar P_Close
29,635.5,0.1565059144676979,Buy,993.0,364.75,64.0,39.290000915527344,5.611299991607666,1.176747441291809,0.6449999809265137,32.869998931884766,12.989999771118164
30,649.5,0.18037255792821444,Buy,996.25,366.75,64.4000015258789,40.599998474121094,5.593800067901611,1.1737639904022217,0.6629999876022339,33.290000915527344,12.59000015258789
31,655.75,0.2048690858980248,Buy,1002.5,365.25,64.66000366210938,40.25,5.573400020599365,1.1792453527450562,0.6589999794960022,32.84000015258789,13.0
32,641.25,0.1664392905866303,Buy,1000.0,363.5,63.970001220703125,40.310001373291016,5.681600093841553,1.1720443964004517,0.6660000085830688,32.36000061035156,12.84000015258789
33,637.5,0.16120218579234974,Buy,1014.5,368.5,63.7599983215332,39.93000030517578,5.642000198364258,1.1744946241378784,0.6759999990463257,32.689998626708984,12.819999694824219
34,648.25,0.1617383512544803,Buy,1019.75,369.25,63.84000015258789,39.599998474121094,5.608399868011475,1.1726078987121582,0.6639999747276306,33.66999816894531,12.890000343322754
35,644.75,0.16223524109959442,Buy,1022.5,369.75,63.7400016784668,39.310001373291016,5.630499839782715,1.1742050647735596,0.6710000038146973,34.27000045776367,12.550000190734863
36,651.0,0.13217391304347825,Buy,1043.5,378.5,64.16000366210938,41.11000061035156,5.660200119018555,1.167883276939392,0.6940000057220459,35.22999954223633,12.770000457763672
37,663.0,0.19191011235955055,Buy,1028.5,375.25,64.3499984741211,40.970001220703125,5.561100006103516,1.1635348796844482,0.6840000152587891,34.90999984741211,12.619999885559082
38,647.0,0.1937269372693727,Buy,1011.25,371.75,64.97000122070312,40.15999984741211,5.508399963378906,1.1673243045806885,0.6869999766349792,34.939998626708984,12.350000381469727
39,658.25,0.2229447282861124,Buy,991.5,366.0,65.38999938964844,38.279998779296875,5.592400074005127,1.1658544540405273,0.6790000200271606,34.08000183105469,12.079999923706055
40,665.25,0.21285323609845033,Buy,1019.25,357.5,65.45999908447266,37.2599983215332,5.469900131225586,1.1708368062973022,0.6710000038146973,34.279998779296875,11.760000228881836
41,648.5,0.21498829039812647,Buy,1005.5,365.0,64.05999755859375,37.33000183105469,5.412600040435791,1.176800012588501,0.6690000295639038,33.7400016784668,11.920000076293945
42,634.5,0.175,Buy,985.0,357.25,63.959999084472656,37.29999923706055,5.389800071716309,1.1845533847808838,0.6850000023841858,33.130001068115234,11.90999984741211
43,660.75,0.23735955056179775,Buy,979.75,350.0,63.349998474121094,38.04999923706055,5.237800121307373,1.1848200559616089,0.703000009059906,33.209999084472656,12.029999732971191
44,667.75,0.25222691045475853,Buy,973.0,351.0,63.189998626708984,36.7599983215332,5.236000061035156,1.1803449392318726,0.6840000152587891,33.56999969482422,12.039999961853027
45,672.25,0.24548402037980546,Buy,969.5,347.25,64.12000274658203,39.77000045776367,5.2743000984191895,1.1844412088394165,0.7210000157356262,33.08000183105469,11.930000305175781
46,675.5,0.24344224574321216,Buy,968.75,344.5,63.560001373291016,41.369998931884766,5.2683000564575195,1.187000036239624,0.621999979019165,33.470001220703125,12.069999694824219
47,670.0,0.22318575992697398,Buy,962.5,349.75,64.18000030517578,41.5099983215332,5.316199779510498,1.1842728853225708,0.6510000228881836,33.66999816894531,12.4399995803833
48,660.5,0.18848403058929375,Buy,955.0,349.5,64.66000366210938,42.7599983215332,5.320499897003174,1.1824384927749634,0.671999990940094,33.119998931884766,12.600000381469727
49,665.0,0.22186495176848875,Buy,951.25,348.5,64.41000366210938,42.61000061035156,5.308499813079834,1.1806375980377197,0.6930000185966492,32.959999084472656,12.65999984741211
50,634.75,0.1770978210477515,Buy,950.5,346.0,64.37000274658203,42.970001220703125,5.360599994659424,1.177024483680725,0.7289999723434448,33.38999938964844,12.600000381469727
51,638.75,0.1774193548387097,Buy,937.25,344.25,64.76000213623047,43.040000915527344,5.298299789428711,1.1821727752685547,0.7459999918937683,33.310001373291016,12.770000457763672
52,642.25,0.20723684210526316,Buy,919.5,340.5,64.9800033569336,18.270000457763672,5.301000118255615,1.183445930480957,0.6869999766349792,32.2400016784668,12.579999923706055
53,647.5,0.22807017543859648,Buy,913.75,340.75,64.9800033569336,19.8700008392334,5.289899826049805,1.1839784383773804,0.6819999814033508,31.979999542236328,12.760000228881836
54,654.0,0.2558809409505521,Buy,899.75,331.75,65.16000366210938,19.8700008392334,5.338699817657471,1.184735894203186,0.6460000276565552,31.65999984741211,12.710000038146973
55,642.0,0.21763869132290184,Buy,900.75,327.0,63.72999954223633,20.110000610351562,5.397299766540527,1.1923214197158813,0.6399999856948853,31.40999984741211,12.829999923706055
56,640.5,0.2329162656400385,Buy,903.0,324.5,63.91999816894531,22.40999984741211,5.490900039672852,1.193901538848877,0.6439999938011169,31.299999237060547,13.010000228881836
57,640.75,0.25146484375,Buy,912.5,325.0,63.209999084472656,22.760000228881836,5.389999866485596,1.1918240785598755,0.675000011920929,31.670000076293945,13.239999771118164
58,618.5,0.2187192118226601,Buy,912.0,327.0,62.38999938964844,25.09000015258789,5.568699836730957,1.1819632053375244,0.6690000295639038,31.579999923706055,12.890000343322754
59,614.25,0.18925459825750243,Buy,912.5,331.0,62.619998931884766,23.6299991607666,5.6072001457214355,1.1842728853225708,0.6830000281333923,31.299999237060547,13.0600004196167
60,629.75,0.2595,Buy,903.5,324.5,62.290000915527344,26.079999923706055,5.507400035858154,1.183501958847046,0.7089999914169312,31.530000686645508,13.100000381469727
61,617.0,0.2420734776044288,Buy,907.25,325.25,62.43000030517578,28.34000015258789,5.610599994659424,1.1794538497924805,0.7160000205039978,31.600000381469727,13.109999656677246
62,611.25,0.24427480916030533,Buy,890.5,314.5,61.84000015258789,25.31999969482422,5.618599891662598,1.1798018217086792,0.6700000166893005,32.0,12.84000015258789
63,608.25,0.2287878787878788,Buy,878.0,311.5,63.029998779296875,20.309999465942383,5.5559000968933105,1.1873664855957031,0.6579999923706055,31.059999465942383,12.739999771118164
64,608.75,0.23981670061099797,Buy,876.5,310.5,62.34000015258789,20.479999542236328,5.556399822235107,1.1843500137329102,0.5740000009536743,31.190000534057617,12.550000190734863
65,598.5,0.20787083753784055,Buy,870.25,307.75,61.880001068115234,20.09000015258789,5.465400218963623,1.1947859525680542,0.5619999766349792,31.350000381469727,12.670000076293945
66,599.75,0.19650872817955112,Buy,880.75,311.25,64.41000366210938,21.510000228881836,5.508299827575684,1.1876484155654907,0.5360000133514404,31.520000457763672,12.9399995803833
67,593.5,0.16201664219285364,Buy,882.0,311.0,64.36000061035156,22.600000381469727,5.42080020904541,1.1852554082870483,0.5429999828338623,31.700000762939453,12.539999961853027
68,608.25,0.19675356615838663,Buy,883.75,308.25,63.93000030517578,24.489999771118164,5.367000102996826,1.1816558837890625,0.5149999856948853,31.530000686645508,12.779999732971191
69,590.25,0.13291746641074856,Buy,897.5,317.5,63.529998779296875,24.010000228881836,5.434999942779541,1.179380178451538,0.5630000233650208,31.670000076293945,12.720000267028809
70,577.0,0.08611764705882353,Buy,897.5,316.0,62.29999923706055,23.360000610351562,5.38040018081665,1.1736538410186768,0.5360000133514404,30.90999984741211,12.640000343322754
71,563.75,0.06468366383380547,Buy,891.75,315.75,62.81999969482422,22.43000030517578,5.480500221252441,1.1737778186798096,0.5410000085830688,29.979999542236328,12.109999656677246
72,571.25,0.07226654152979822,Buy,891.5,315.5,61.029998779296875,25.219999313354492,5.43720006942749,1.1782727241516113,0.5789999961853027,29.670000076293945,12.010000228881836
73,566.5,0.08213944603629417,Buy,896.75,320.0,60.59000015258789,20.3700008392334,5.331299781799316,1.1876484155654907,0.5809999704360962,29.420000076293945,12.010000228881836
74,571.75,0.08337280909521554,Buy,906.5,325.0,60.689998626708984,26.950000762939453,5.290900230407715,1.187281847000122,0.609000027179718,29.600000381469727,12.119999885559082
75,578.0,0.07136237256719184,Buy,904.75,326.25,59.959999084472656,28.700000762939453,5.290200233459473,1.181544303894043,0.5889999866485596,29.799999237060547,11.489999771118164
76,565.5,0.0679886685552408,Buy,906.25,328.0,61.68000030517578,31.729999542236328,5.318699836730957,1.1763322353363037,0.5820000171661377,29.790000915527344,11.770000457763672
77,580.25,0.08559401309635173,Buy,899.25,327.5,62.7400016784668,31.5,5.221199989318848,1.1782310009002686,0.5950000286102295,29.93000030517578,11.859999656677246
78,588.25,0.11463761250592136,Buy,896.5,322.75,62.90999984741211,32.97999954223633,5.153900146484375,1.1872254610061646,0.6069999933242798,30.06999969482422,11.670000076293945
79,611.25,0.17097701149425287,Buy,903.0,328.25,62.9900016784668,34.36000061035156,5.168799877166748,1.1782865524291992,0.6200000047683716,29.93000030517578,11.720000267028809
80,598.75,0.11968209443665265,Buy,898.0,333.0,62.0099983215332,31.1299991607666,5.152299880981445,1.171879529953003,0.628000020980835,29.920000076293945,11.729999542236328
81,593.25,0.1083605791686128,Buy,893.5,330.25,62.880001068115234,41.279998779296875,5.141421794891357,1.1769275665283203,0.6119999885559082,29.270000457763672,11.789999961853027
82,591.75,0.07444394008170677,Buy,886.25,326.25,62.59000015258789,45.900001525878906,5.229100227355957,1.1652567386627197,0.6299999952316284,28.799999237060547,11.819999694824219
83,597.75,0.1391138637446403,Buy,882.25,334.75,62.689998626708984,46.779998779296875,5.210599899291992,1.1596084833145142,0.6150000095367432,28.479999542236328,11.319999694824219
84,595.25,0.13434969032872796,Buy,876.5,334.0,63.75,47.18000030517578,5.118100166320801,1.1568717956542969,0.6399999856948853,27.969999313354492,11.579999923706055
85,598.0,0.11619225384974335,Buy,891.5,340.5,64.70999908447266,46.75,5.1697998046875,1.15340256690979,0.6330000162124634,28.110000610351562,11.760000228881836
86,593.5,0.12779097387173396,Buy,898.25,351.25,63.34000015258789,44.7599983215332,5.327700138092041,1.1458691358566284,0.6050000190734863,28.190000534057617,11.84000015258789
87,588.25,0.13671497584541062,Buy,894.75,348.25,64.66000366210938,47.09000015258789,5.385300159454346,1.1442956924438477,0.652999997138977,28.459999084472656,12.079999923706055
88,598.0,0.2148298628745556,Buy,895.25,345.0,63.2400016784668,48.72999954223633,5.330699920654297,1.139211654663086,0.6499999761581421,28.760000228881836,12.180000305175781
89,608.5,0.24310520939734423,Buy,898.5,346.5,63.06999969482422,49.900001525878906,5.366948127746582,1.1417193412780762,0.6840000152587891,28.420000076293945,11.930000305175781
90,597.5,0.2193877551020408,Buy,892.5,342.5,63.04999923706055,51.43000030517578,5.366799831390381,1.1410704851150513,0.6690000295639038,27.959999084472656,12.239999771118164
91,602.0,0.20701754385964913,Buy,893.75,348.25,62.58000183105469,53.380001068115234,5.401500225067139,1.134549617767334,0.6819999814033508,28.209999084472656,12.170000076293945
92,609.25,0.24336734693877551,Buy,884.25,338.5,60.97999954223633,53.779998779296875,5.326900005340576,1.1310042142868042,0.652999997138977,27.979999542236328,11.84000015258789
93,606.0,0.2481977342945417,Buy,866.5,326.25,59.619998931884766,53.290000915527344,5.337800025939941,1.1287955045700073,0.6359999775886536,27.6200008392334,11.710000038146973
94,608.0,0.28270042194092826,Buy,865.0,317.0,60.54999923706055,52.04999923706055,5.342599868774414,1.1339154243469238,0.6359999775886536,27.200000762939453,11.550000190734863
95,607.5,0.24807395993836673,Buy,869.25,317.25,61.810001373291016,52.04999923706055,5.377799987792969,1.1275228261947632,0.6740000247955322,27.540000915527344,11.8100004196167
96,598.5,0.24363636363636362,Buy,870.75,324.25,61.65999984741211,51.41999816894531,5.354300022125244,1.1312856674194336,0.6840000152587891,27.649999618530273,11.75
97,603.75,0.24228395061728394,Buy,875.0,325.0,63.040000915527344,51.16999816894531,5.311399936676025,1.1247202157974243,0.7089999914169312,28.170000076293945,11.789999961853027
98,608.75,0.2551546391752577,Buy,876.25,328.25,62.52000045776367,49.939998626708984,5.35890007019043,1.1237848997116089,0.7039999961853027,28.350000381469727,11.920000076293945
99,615.75,0.2794805194805195,Buy,876.5,332.5,61.560001373291016,49.56999969482422,5.316199779510498,1.1251378059387207,0.6970000267028809,28.520000457763672,12.050000190734863
100,620.0,0.2823164426059979,Buy,873.0,331.0,61.16999816894531,50.31999969482422,5.461699962615967,1.1235954761505127,0.6940000057220459,28.059999465942383,11.890000343322754
101,632.75,0.29462915601023015,Buy,871.25,330.25,61.34000015258789,50.95000076293945,5.402100086212158,1.1247202157974243,0.7329999804496765,28.100000381469727,12.109999656677246
102,622.75,0.2555443548387097,Buy,867.0,329.0,60.06999969482422,50.75,5.480899810791016,1.1225864887237549,0.7559999823570251,27.989999771118164,12.1899995803833
103,629.75,0.24764735017335315,Buy,869.0,329.25,59.0099983215332,49.61000061035156,5.359499931335449,1.1222084760665894,0.7020000219345093,27.739999771118164,12.039999961853027
104,632.0,0.2589641434262948,Buy,871.25,330.0,59.84000015258789,50.11000061035156,5.34660005569458,1.1250872611999512,0.6990000009536743,27.5,11.869999885559082
105,627.0,0.2558838257386079,Buy,866.0,329.75,60.02000045776367,51.560001373291016,5.151000022888184,1.1312345266342163,0.652999997138977,27.5,11.9399995803833
106,625.25,0.23506172839506173,Buy,865.5,326.25,60.5099983215332,52.13999938964844,5.2519001960754395,1.1279679536819458,0.7480000257492065,28.0,12.229999542236328
107,618.25,0.2254707631318137,Buy,863.25,327.5,60.52000045776367,53.33000183105469,5.309999942779541,1.1177555322647095,0.8289999961853027,28.229999542236328,12.0
108,596.75,0.16666666666666666,Buy,864.75,333.75,60.810001373291016,53.47999954223633,5.377200126647949,1.1211000680923462,0.8840000033378601,28.100000381469727,11.9399995803833
109,594.0,0.15283842794759825,Buy,867.75,331.25,61.790000915527344,53.13999938964844,5.22790002822876,1.1242902278900146,0.9039999842643738,28.139999389648438,12.020000457763672
110,594.25,0.13460620525059666,Buy,867.75,329.0,60.0,54.189998626708984,5.243599891662598,1.1265701055526733,0.8199999928474426,27.81999969482422,11.729999542236328
111,593.75,0.15966796875,Buy,857.5,324.0,60.47999954223633,55.59000015258789,5.153206825256348,1.1337740421295166,0.7609999775886536,27.860000610351562,11.619999885559082
112,595.25,0.171751968503937,Buy,850.5,324.25,60.369998931884766,56.7400016784668,5.047800064086914,1.1252011060714722,0.6800000071525574,27.940000534057617,11.220000267028809
113,607.5,0.17903930131004367,Buy,840.5,323.25,60.060001373291016,58.34000015258789,4.974999904632568,1.1288082599639893,0.6620000004768372,27.600000381469727,11.0
114,592.75,0.13826212193951032,Buy,840.75,325.75,57.59000015258789,58.540000915527344,4.9721999168396,1.1365444660186768,0.6480000019073486,27.3799991607666,10.90999984741211
115,584.25,0.13556851311953352,Buy,847.0,327.5,57.56999969482422,58.52000045776367,4.898399829864502,1.1332215070724487,0.7049999833106995,27.389999389648438,10.800000190734863
116,573.25,0.13627353815659068,Buy,848.5,320.5,58.34000015258789,57.810001373291016,4.821599960327148,1.1305567026138306,0.6800000071525574,27.600000381469727,10.800000190734863
117,570.25,0.12530833744449926,Buy,847.0,319.0,58.22999954223633,58.22999954223633,4.959499835968018,1.1319515705108643,0.6980000138282776,27.270000457763672,11.050000190734863
118,578.0,0.13611793611793613,Buy,833.25,318.0,57.61000061035156,58.08000183105469,5.117199897766113,1.1337867975234985,0.6570000052452087,26.639999389648438,10.930000305175781
119,549.5,0.06492248062015504,Buy,835.0,317.75,58.060001373291016,59.040000915527344,5.061600208282471,1.1235954761505127,0.6769999861717224,27.110000610351562,10.979999542236328
120,550.25,0.07104622871046229,Buy,846.75,319.5,58.209999084472656,59.560001373291016,5.1992998123168945,1.118943691253662,0.6800000071525574,27.360000610351562,11.1899995803833
121,544.25,0.0912280701754386,Buy,842.5,321.25,59.20000076293945,59.61000061035156,5.366499900817871,1.1125946044921875,0.7110000252723694,27.09000015258789,10.850000381469727
122,549.75,0.10613682092555332,Buy,845.0,320.75,57.79999923706055,62.70000076293945,5.334799766540527,1.1118524074554443,0.7440000176429749,27.31999969482422,10.800000190734863
123,549.0,0.09745127436281859,Buy,838.5,319.25,58.25,63.27000045776367,5.403600215911865,1.1079105138778687,0.6399999856948853,26.579999923706055,10.380000114440918
124,558.0,0.0930460333006856,Buy,835.25,320.25,57.849998474121094,63.04999923706055,5.27269983291626,1.1016855239868164,0.6190000176429749,25.920000076293945,10.460000038146973
125,554.75,0.08667972575905974,Buy,836.0,320.25,57.459999084472656,61.18000030517578,5.343999862670898,1.0981770753860474,0.6489999890327454,25.6299991607666,10.260000228881836
126,575.0,0.1020603737422137,Buy,849.25,323.75,58.34000015258789,61.060001373291016,5.443399906158447,1.0902997255325317,0.6779999732971191,25.979999542236328,10.25
127,556.25,0.06002858504049548,Buy,852.25,318.5,56.630001068115234,61.68000030517578,5.52869987487793,1.0907801389694214,0.7260000109672546,26.190000534057617,10.119999885559082
128,542.0,0.023607176581680833,Buy,848.75,319.0,56.27000045776367,61.720001220703125,5.5524001121521,1.0952903032302856,0.6819999814033508,26.229999542236328,10.289999961853027
129,538.25,0.017485822306238186,Buy,841.5,316.0,55.38999938964844,61.68000030517578,5.690499782562256,1.0982975959777832,0.6309999823570251,25.940000534057617,10.329999923706055
130,548.5,0.04525964745116722,Buy,830.5,311.75,54.83000183105469,60.52000045776367,5.755199909210205,1.0927767753601074,0.7110000252723694,25.520000457763672,10.270000457763672
131,533.75,0.01569933396764986,Buy,838.25,313.0,53.90999984741211,60.439998626708984,5.718999862670898,1.0915124416351318,0.6570000052452087,25.969999313354492,10.779999732971191
132,540.0,0.030042918454935622,Buy,834.0,310.75,55.0,61.220001220703125,5.855199813842773,1.0821340084075928,0.6370000243186951,25.799999237060547,10.399999618530273
133,534.0,0.023969319271332695,Buy,847.25,311.5,56.560001373291016,60.93000030517578,5.8094000816345215,1.0806955099105835,0.6420000195503235,26.139999389648438,10.970000267028809
134,533.25,0.0066068900424728644,Buy,850.25,311.5,58.060001373291016,60.939998626708984,5.88640022277832,1.08236825466156,0.621999979019165,26.229999542236328,10.390000343322754
135,539.75,0.03897978825794033,Buy,831.75,304.5,58.02000045776367,60.209999084472656,5.884799957275391,1.0846810340881348,0.6269999742507935,25.780000686645508,9.760000228881836
136,543.25,0.03132415757000474,Buy,826.0,302.75,56.18000030517578,60.06999969482422,5.8171000480651855,1.080940842628479,0.6100000143051147,25.299999237060547,9.34000015258789
137,547.75,0.051343570057581576,Buy,829.0,305.5,53.93000030517578,59.18000030517578,5.4770002365112305,1.0839520692825317,0.656000018119812,24.989999771118164,9.210000038146973
138,555.75,0.05505457997152349,Buy,832.25,315.75,54.93000030517578,58.7599983215332,5.828719139099121,1.0837171077728271,0.5960000157356262,25.049999237060547,9.729999542236328
139,544.25,-0.005027422303473492,Buy,839.25,319.25,56.880001068115234,59.2400016784668,5.715199947357178,1.0798553228378296,0.6129999756813049,25.610000610351562,9.84000015258789
140,539.25,-0.006906077348066298,Buy,834.75,317.5,56.279998779296875,59.02000045776367,5.578100204467773,1.0838581323623657,0.6190000176429749,25.56999969482422,9.829999923706055
141,542.5,-0.007773205304069501,Buy,830.75,309.25,53.310001373291016,59.20000076293945,5.540599822998047,1.0904293060302734,0.5709999799728394,25.350000381469727,9.75
142,532.0,-0.03052391799544419,Buy,826.5,314.25,54.029998779296875,58.43000030517578,5.4770002365112305,1.0959625244140625,0.6259999871253967,25.979999542236328,10.0600004196167
143,527.25,-0.011715089034676664,Buy,832.5,322.25,52.77000045776367,58.43000030517578,5.486000061035156,1.094546914100647,0.6539999842643738,26.290000915527344,10.369999885559082
144,520.75,-0.016989145823501653,Buy,836.75,319.75,52.790000915527344,56.099998474121094,5.334799766540527,1.087725043296814,0.609000027179718,26.299999237060547,10.15999984741211
145,527.25,-0.024062933826931976,Buy,842.0,319.25,52.75,55.959999084472656,5.497399806976318,1.0836584568023682,0.6380000114440918,26.549999237060547,10.15999984741211
146,519.5,-0.05330296127562642,Hold,847.0,326.0,52.5099983215332,58.11000061035156,5.652599811553955,1.0824854373931885,0.7519999742507935,26.739999771118164,10.050000190734863
147,512.0,-0.07747747747747748,Hold,854.25,331.5,52.7599983215332,58.40999984741211,5.5725998878479,1.08236825466156,0.7490000128746033,26.899999618530273,10.170000076293945
148,507.5,-0.0880503144654088,Hold,863.5,331.75,54.369998931884766,58.0099983215332,5.533100128173828,1.077702283859253,0.7289999723434448,27.40999984741211,10.430000305175781
149,516.5,-0.05791153670770634,Hold,854.5,330.0,53.84000015258789,57.77000045776367,5.456900119781494,1.080964207649231,0.7639999985694885,27.18000030517578,10.369999885559082
150,500.0,-0.08966772872098316,Hold,854.75,331.5,52.900001525878906,58.58000183105469,5.315000057220459,1.0856467485427856,0.7360000014305115,27.479999542236328,10.380000114440918
151,496.75,-0.10616284300494827,Hold,855.5,327.75,53.04999923706055,57.11000061035156,5.315400123596191,1.0864840745925903,0.6759999990463257,26.829999923706055,10.449999809265137
152,491.25,-0.10559854346836596,Hold,854.25,330.75,50.97999954223633,55.209999084472656,5.232699871063232,1.0866966247558594,0.5870000123977661,26.43000030517578,10.3100004196167
153,495.0,-0.08629441624365482,Hold,858.75,333.5,49.9900016784668,57.04999923706055,5.230899810791016,1.0858471393585205,0.6269999742507935,26.239999771118164,10.289999961853027
154,491.0,-0.1076783280327124,Hold,862.75,334.75,48.40999984741211,57.720001220703125,5.236999988555908,1.0905101299285889,0.6349999904632568,26.049999237060547,10.039999961853027
155,495.5,-0.12879120879120878,Hold,886.0,340.75,51.130001068115234,56.77000045776367,5.1620001792907715,1.098538875579834,0.6980000138282776,27.010000228881836,10.420000076293945
156,501.25,-0.11984196663740122,Hold,882.25,341.25,50.70000076293945,57.119998931884766,5.198500156402588,1.0922993421554565,0.6700000166893005,26.8700008392334,10.729999542236328
157,510.75,-0.10590809628008753,Hold,881.5,346.0,51.33000183105469,56.79999923706055,5.105500221252441,1.0932666063308716,0.7490000128746033,26.850000381469727,11.100000381469727
158,508.25,-0.10676625659050967,Hold,880.25,348.75,52.779998779296875,56.86000061035156,5.105800151824951,1.0927408933639526,0.8109999895095825,26.5,11.329999923706055
159,521.0,-0.10172413793103448,Hold,881.5,348.5,53.439998626708984,57.2400016784668,5.123499870300293,1.0863661766052246,0.8579999804496765,26.639999389648438,11.40999984741211
160,531.25,-0.05387355298308103,Hold,886.75,347.25,52.88999938964844,57.150001525878906,5.221700191497803,1.0895144939422607,0.8159999847412109,26.549999237060547,11.270000457763672
161,529.5,-0.058666666666666666,Hold,884.0,343.5,52.150001525878906,56.349998474121094,5.285299777984619,1.0803803205490112,0.7639999985694885,26.139999389648438,11.039999961853027
162,532.75,-0.01205377839592026,Buy,862.5,343.75,53.68000030517578,57.22999954223633,5.348499774932861,1.0806955099105835,0.9380000233650208,25.639999389648438,10.90999984741211
